Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[strain],Characteristics[age],Unit[time unit],Characteristics[genotype],Characteristics[disease],Characteristics[organism part],Characteristics[cell type],Characteristics[stimulus],Characteristics[individual],Material Type,Protocol REF,Protocol REF,Protocol REF,Protocol REF,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Protocol REF,Performer,Assay Name,Comment[technical replicate group],Technology Type,Comment[ENA_EXPERIMENT],Scan Name,Comment[SUBMITTED_FILE_NAME],Comment[ENA_RUN],Comment[FASTQ_URI],Comment[SPOT_LENGTH],Comment[READ_INDEX_1_BASE_COORD],Factor Value[organism],Factor Value[stimulus],Factor Value[time],Unit[time unit],Term Source REF,Term Accession Number
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_7_49,group 103,sequencing assay,ERX2271491,18270_7_49_r2.fq.gz,18270_7_49_r2.fq.gz,ERR2217674,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217674/ERR2217674_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_49,group 103,sequencing assay,ERX2271491,18270_8_49_r1.fq.gz,18270_8_49_r1.fq.gz,ERR2217675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217675/ERR2217675_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_49,group 103,sequencing assay,ERX2271491,18270_8_49_r2.fq.gz,18270_8_49_r2.fq.gz,ERR2217675,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217675/ERR2217675_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_49,group 103,sequencing assay,ERX2271491,18274_4_49_r1.fq.gz,18274_4_49_r1.fq.gz,ERR2217676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217676/ERR2217676_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_49,group 103,sequencing assay,ERX2271491,18274_4_49_r2.fq.gz,18274_4_49_r2.fq.gz,ERR2217676,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217676/ERR2217676_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_49,group 103,sequencing assay,ERX2271491,18274_5_49_r1.fq.gz,18274_5_49_r1.fq.gz,ERR2217677,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217677/ERR2217677_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_1,ERS2041642,SAMEA104423700,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),1,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_1,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_49,group 103,sequencing assay,ERX2271491,18274_5_49_r2.fq.gz,18274_5_49_r2.fq.gz,ERR2217677,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217677/ERR2217677_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_5_50,group 104,sequencing assay,ERX2271492,18270_5_50_r1.fq.gz,18270_5_50_r1.fq.gz,ERR2217678,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217678/ERR2217678_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_5_50,group 104,sequencing assay,ERX2271492,18270_5_50_r2.fq.gz,18270_5_50_r2.fq.gz,ERR2217678,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217678/ERR2217678_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_6_50,group 104,sequencing assay,ERX2271492,18270_6_50_r1.fq.gz,18270_6_50_r1.fq.gz,ERR2217679,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217679/ERR2217679_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_6_50,group 104,sequencing assay,ERX2271492,18270_6_50_r2.fq.gz,18270_6_50_r2.fq.gz,ERR2217679,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217679/ERR2217679_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_7_50,group 104,sequencing assay,ERX2271492,18270_7_50_r1.fq.gz,18270_7_50_r1.fq.gz,ERR2217680,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217680/ERR2217680_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_7_50,group 104,sequencing assay,ERX2271492,18270_7_50_r2.fq.gz,18270_7_50_r2.fq.gz,ERR2217680,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/000/ERR2217680/ERR2217680_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_50,group 104,sequencing assay,ERX2271492,18270_8_50_r1.fq.gz,18270_8_50_r1.fq.gz,ERR2217681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217681/ERR2217681_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_50,group 104,sequencing assay,ERX2271492,18270_8_50_r2.fq.gz,18270_8_50_r2.fq.gz,ERR2217681,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/001/ERR2217681/ERR2217681_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_50,group 104,sequencing assay,ERX2271492,18274_4_50_r1.fq.gz,18274_4_50_r1.fq.gz,ERR2217682,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217682/ERR2217682_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_50,group 104,sequencing assay,ERX2271492,18274_4_50_r2.fq.gz,18274_4_50_r2.fq.gz,ERR2217682,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/002/ERR2217682/ERR2217682_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_50,group 104,sequencing assay,ERX2271492,18274_5_50_r1.fq.gz,18274_5_50_r1.fq.gz,ERR2217683,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217683/ERR2217683_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_2,ERS2041643,SAMEA104423701,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),2,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_2,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_50,group 104,sequencing assay,ERX2271492,18274_5_50_r2.fq.gz,18274_5_50_r2.fq.gz,ERR2217683,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/003/ERR2217683/ERR2217683_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_5_51,group 105,sequencing assay,ERX2271493,18270_5_51_r1.fq.gz,18270_5_51_r1.fq.gz,ERR2217684,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217684/ERR2217684_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_5_51,group 105,sequencing assay,ERX2271493,18270_5_51_r2.fq.gz,18270_5_51_r2.fq.gz,ERR2217684,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/004/ERR2217684/ERR2217684_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_6_51,group 105,sequencing assay,ERX2271493,18270_6_51_r1.fq.gz,18270_6_51_r1.fq.gz,ERR2217685,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217685/ERR2217685_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_6_51,group 105,sequencing assay,ERX2271493,18270_6_51_r2.fq.gz,18270_6_51_r2.fq.gz,ERR2217685,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/005/ERR2217685/ERR2217685_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_7_51,group 105,sequencing assay,ERX2271493,18270_7_51_r1.fq.gz,18270_7_51_r1.fq.gz,ERR2217686,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217686/ERR2217686_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_7_51,group 105,sequencing assay,ERX2271493,18270_7_51_r2.fq.gz,18270_7_51_r2.fq.gz,ERR2217686,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/006/ERR2217686/ERR2217686_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_51,group 105,sequencing assay,ERX2271493,18270_8_51_r1.fq.gz,18270_8_51_r1.fq.gz,ERR2217687,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217687/ERR2217687_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18270_8_51,group 105,sequencing assay,ERX2271493,18270_8_51_r2.fq.gz,18270_8_51_r2.fq.gz,ERR2217687,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/007/ERR2217687/ERR2217687_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_51,group 105,sequencing assay,ERX2271493,18274_4_51_r1.fq.gz,18274_4_51_r1.fq.gz,ERR2217688,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217688/ERR2217688_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_4_51,group 105,sequencing assay,ERX2271493,18274_4_51_r2.fq.gz,18274_4_51_r2.fq.gz,ERR2217688,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/008/ERR2217688/ERR2217688_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_51,group 105,sequencing assay,ERX2271493,18274_5_51_r1.fq.gz,18274_5_51_r1.fq.gz,ERR2217689,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217689/ERR2217689_1.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
Mouse_Th2_48h_3,ERS2041644,SAMEA104423702,Mus musculus,C57BL/6J,6 to 8,week,wild type genotype,normal,spleen,T-helper 2 cell,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),3,cell,P-MTAB-70152,P-MTAB-70156,P-MTAB-70153,P-MTAB-70154,Mouse_Th2_48h_3,PAIRED,Oligo-dT,TRANSCRIPTOMIC,not applicable,RNA-Seq,300,50,P-MTAB-70155,SC,18274_5_51,group 105,sequencing assay,ERX2271493,18274_5_51_r2.fq.gz,18274_5_51_r2.fq.gz,ERR2217689,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR221/009/ERR2217689/ERR2217689_2.fastq.gz,250,126,Mus musculus,anti-CD28 (5 microgram per milliliter) and interleukin-4 (10 nanogram per milliliter),48,hour,EFO,UO_0000032
